Country,Year,Fertility_Rate,GDP_Per_Capita,Homicide_Rate,Avg_Yrs_Education,Infant_Mortality,Life_Expectancy
Venezuela,2021,2.105,,46.71388894836804,9.66,2.1181026,71.5364
Venezuela,2022,2.088,,,9.66,2.1181026,72.5656
Venezuela,2023,2.079,,,9.66,,72.5142
World,1980,3.744,2580.15366,6.474866129142129,,,60.502
World,1981,3.711,2621.240142,6.437045901143324,,,60.9187
World,1982,3.712,2547.34637,6.313083331580738,,,61.3435
World,1983,3.581,2553.968251,6.261222765393855,,,61.5211
World,1984,3.553,2606.960935,6.264929300348157,,,61.8663
World,1985,3.515,2682.826636,6.278089724318276,,,62.2092
World,1986,3.504,3107.562905,6.266335603242375,,,62.7297
World,1987,3.476,3474.590175,6.272497666902369,,,63.1809
World,1988,3.39,3814.11018,6.430311310280882,,,63.3672
World,1989,3.347,3914.759662,6.697484586389142,,,63.7817
World,1990,3.31,4337.862517,6.856483474594561,,6.3701353,63.955
World,1991,3.131,4437.537092,6.991033713026234,,6.354481,64.0642
World,1992,3.044,4661.973917,7.327901358509445,,6.2823253,64.2879
World,1993,2.98,4664.794146,7.670019153689553,,6.200623,64.4334
World,1994,2.933,4944.722286,7.695635466990307,,6.1271057,64.2995
World,1995,2.889,5430.078974,7.580450860909256,,6.014974,64.8817
World,1996,2.846,5472.953822,7.241942605677676,,5.89688,65.1995
World,1997,2.809,5375.474388,7.083538812132075,,5.769141,65.5406
World,1998,2.776,5289.033108,7.091140988637076,,5.6302176,65.7408
World,1999,2.75,5387.448275,7.161191561865197,,5.483042,66.0412
World,2000,2.754,5494.398872,7.266493655674311,,5.3048453,66.4333
World,2001,2.714,5387.584998,7.245102111370968,,5.1595597,66.7531
World,2002,2.684,5521.932034,7.293515667571673,,4.9948044,67.068
World,2003,2.659,6112.918401,7.012210119498075,,4.814475,67.4015
World,2004,2.647,6800.190299,6.87668813931301,,4.6462812,67.7449
World,2005,2.63,7271.026626,6.709766100425508,,4.4697256,68.1405
World,2006,2.625,7780.409624,6.462809089696063,,4.3012285,68.6137
World,2007,2.623,8657.730378,6.292894533276295,,4.139979,69.0316
World,2008,2.626,9392.542294,6.248432603002919,,3.9916558,69.3017
World,2009,2.621,8793.141157,6.227166040823466,,3.8501678,69.6812
World,2010,2.602,9514.760302,6.104843407814823,,3.7325902,70.089
World,2011,2.588,10454.23787,5.977761909849412,,3.6123974,70.4033
World,2012,2.607,10550.13813,5.921136143161056,,3.4735367,70.824
World,2013,2.572,10718.52308,5.819573121942754,,3.3829803,71.1417
World,2014,2.564,10881.33083,5.735728699001769,,3.2687027,71.4038
World,2015,2.537,10142.14348,5.7149179614154,,3.1970174,71.606
World,2016,2.536,10188.26006,5.726376220462302,,3.1038432,71.8768
World,2017,2.504,10731.65547,5.75052571873336,,3.022492,72.067
World,2018,2.437,11288.88426,5.578800051383201,,2.9967136,72.3885
World,2019,2.397,11334.84309,5.389152200657315,,2.941806,72.6093
World,2020,2.322,10916.68767,5.233731731703323,,2.9111753,71.9166
World,2021,2.291,12352.73608,5.189111743523501,,2.863489,70.865
World,2022,2.265,12737.31503,,,2.7943473,72.6398
World,2023,2.251,13169.59823,,,,73.1694
